id,user_id,place,phone,client_name,total_amount,status,note,created_at,updated_at
4e2c9fb2-c3a5-4dfe-bdc3-fadb58a5ee43,3302c5c0-4cde-4c76-b81a-6cb9a5cbf013,"3250 Elm St, Portland, OR 78122",+1-518-758-7906,John Nguyen,433,completed,,2025-12-25 21:46:00.077718,2025-12-25 21:46:00.077718
74792c2d-01c2-4690-b7c8-35ecc7ea6134,3302c5c0-4cde-4c76-b81a-6cb9a5cbf013,"3250 Elm St, Portland, OR 78122",+1-518-758-7906,John Nguyen,53,cancelled,,2025-12-17 18:31:12.077718,2025-12-17 18:31:12.077718
a113f781-4dcb-4114-8e23-5af33fe069b9,3302c5c0-4cde-4c76-b81a-6cb9a5cbf013,"3250 Elm St, Portland, OR 78122",+1-518-758-7906,John Nguyen,317,cancelled,,2025-11-26 23:04:34.077718,2025-11-26 23:04:34.077718
04ea2017-dbc4-48a7-aa49-67b1e372a759,3302c5c0-4cde-4c76-b81a-6cb9a5cbf013,"3250 Elm St, Portland, OR 78122",+1-518-758-7906,John Nguyen,322,cancelled,,2026-01-29 01:15:55.077718,2026-01-29 01:15:55.077718
67237ecc-46ec-435b-aa32-1907f730bcdd,22d6023b-34e8-4098-ad0d-aa23980383ac,"820 Birch Blvd, Dallas, MA 31082",+1-354-726-6566,Joseph Martin,155,cancelled,,2026-03-23 03:35:14.077718,2026-03-23 03:35:14.077718
0e16d197-84b5-4a86-8a05-9e812cd5a54f,22d6023b-34e8-4098-ad0d-aa23980383ac,"820 Birch Blvd, Dallas, MA 31082",+1-354-726-6566,Joseph Martin,278,cancelled,,2025-11-27 23:05:53.077718,2025-11-27 23:05:53.077718
3800baa8-ac1f-43c2-aace-deef7023c3b8,07298a27-a63c-4859-b017-38dc7edb2ebc,"1821 River Rd, Phoenix, OR 91127",+1-552-888-6952,Joseph Mitchell,406,shipping,,2026-03-28 07:48:05.077718,2026-03-28 07:48:05.077718
1aaee1a1-26cd-4d38-adc7-124d5ff654a9,07298a27-a63c-4859-b017-38dc7edb2ebc,"1821 River Rd, Phoenix, OR 91127",+1-552-888-6952,Joseph Mitchell,202,completed,,2025-12-12 18:42:46.077718,2025-12-12 18:42:46.077718
28e05ddd-c380-49bc-8d9d-7318aa706575,07298a27-a63c-4859-b017-38dc7edb2ebc,"6951 River Rd, Los Angeles, FL 56196",+1-364-849-5925,Joseph Mitchell,159,shipping,,2026-03-01 07:25:01.077718,2026-03-01 07:25:01.077718
8c629d6b-c455-4216-90ea-a9b02cb6a075,07298a27-a63c-4859-b017-38dc7edb2ebc,"6951 River Rd, Los Angeles, FL 56196",+1-364-849-5925,Joseph Mitchell,124,shipping,,2026-03-23 08:13:55.077718,2026-03-23 08:13:55.077718
d186c9e8-9fa8-431a-8dc0-f915803e83e7,07298a27-a63c-4859-b017-38dc7edb2ebc,"1821 River Rd, Phoenix, OR 91127",+1-552-888-6952,Joseph Mitchell,236,awaiting_delivery,,2026-01-08 15:09:14.077718,2026-01-08 15:09:14.077718
3907d516-822e-4228-b4bb-5b84f531fa86,c69df270-b960-4660-9ed0-1e61ead35403,"7192 Broadway, Dallas, OR 46836",+1-328-905-8998,Joseph Perez,135,completed,,2025-10-31 05:52:14.077718,2025-10-31 05:52:14.077718
c90efd5c-c1d7-4e31-8bb2-0919a1e57fc0,c69df270-b960-4660-9ed0-1e61ead35403,"7192 Broadway, Dallas, OR 46836",+1-328-905-8998,Joseph Perez,733,shipping,,2026-03-19 11:42:54.077718,2026-03-19 11:42:54.077718
e9592b51-1319-4620-a3e5-32051180636b,c69df270-b960-4660-9ed0-1e61ead35403,"7192 Broadway, Dallas, OR 46836",+1-328-905-8998,Joseph Perez,196,completed,,2025-12-20 06:27:30.077718,2025-12-20 06:27:30.077718
1b4f2ce2-4b96-4d6f-8412-67d63254263e,c69df270-b960-4660-9ed0-1e61ead35403,"7192 Broadway, Dallas, OR 46836",+1-328-905-8998,Joseph Perez,98,shipping,,2025-11-16 01:56:10.077718,2025-11-16 01:56:10.077718
7c1452b9-a73a-4f61-9a98-d3851b538462,c69df270-b960-4660-9ed0-1e61ead35403,"7192 Broadway, Dallas, OR 46836",+1-328-905-8998,Joseph Perez,226,cancelled,,2025-12-22 22:27:18.077718,2025-12-22 22:27:18.077718
3b09de8f-0535-445c-9879-64f3afe57b46,c69df270-b960-4660-9ed0-1e61ead35403,"7192 Broadway, Dallas, OR 46836",+1-328-905-8998,Joseph Perez,91,returning,,2025-12-17 17:33:50.077718,2025-12-17 17:33:50.077718
1cacac28-b0ea-4bb5-9c2c-9bc26b6f7913,c69df270-b960-4660-9ed0-1e61ead35403,"7192 Broadway, Dallas, OR 46836",+1-328-905-8998,Joseph Perez,2388,completed,,2026-02-22 05:29:00.077718,2026-02-22 05:29:00.077718
5dd6e6bb-95ea-4670-bcbe-e12a88d025b0,9cd6324c-976d-4e30-9708-692c86d4c8f1,"7826 Elm St, Boston, NY 36204",+1-917-878-6040,Joseph Robinson,278,cancelled,,2026-02-12 12:14:03.077718,2026-02-12 12:14:03.077718
5c151825-7b14-4df5-96d0-098bf7d2cfb7,9cd6324c-976d-4e30-9708-692c86d4c8f1,"7826 Elm St, Boston, NY 36204",+1-917-878-6040,Joseph Robinson,442,cancelled,,2025-12-01 00:19:03.077718,2025-12-01 00:19:03.077718
93a72836-f1b5-4887-a242-8dd06b423a90,4f95aa37-0be2-4fce-adf8-2206d2c3641b,"6497 Spring St, Atlanta, NY 60998",+1-263-467-7957,Joshua Jackson,468,cancelled,,2025-11-15 04:30:43.077718,2025-11-15 04:30:43.077718
bcd5faa2-1dbf-40b9-8e5c-9147a3159ee7,4f95aa37-0be2-4fce-adf8-2206d2c3641b,"9490 Broadway, San Antonio, MA 89685",+1-402-884-6787,Joshua Jackson,2429,shipping,,2026-02-15 09:54:25.077718,2026-02-15 09:54:25.077718
dae38c92-533e-4e3e-93bf-26a0d9281684,4f95aa37-0be2-4fce-adf8-2206d2c3641b,"5425 Birch Blvd, Atlanta, NY 42194",+1-851-747-8256,Joshua Jackson,75,shipping,,2026-02-05 08:56:57.077718,2026-02-05 08:56:57.077718
c88eb571-744f-4c81-9d93-4c5c24097db6,4f95aa37-0be2-4fce-adf8-2206d2c3641b,"4676 Birch Blvd, San Jose, WA 23126",+1-398-485-1448,Joshua Jackson,79,shipping,,2026-01-17 01:48:50.077718,2026-01-17 01:48:50.077718
57ecc86e-78fd-4a70-bab9-4c06cf7d2066,4f95aa37-0be2-4fce-adf8-2206d2c3641b,"9490 Broadway, San Antonio, MA 89685",+1-402-884-6787,Joshua Jackson,2005,returning,,2025-11-14 08:14:34.077718,2025-11-14 08:14:34.077718
e4e5bf5a-545f-4b88-94b2-17c65ae010f1,4f95aa37-0be2-4fce-adf8-2206d2c3641b,"5425 Birch Blvd, Atlanta, NY 42194",+1-851-747-8256,Joshua Jackson,81,returning,,2026-01-17 00:20:51.077718,2026-01-17 00:20:51.077718
9bd0dcc4-2ad8-4637-92f8-a1f6f9b3ef35,4f95aa37-0be2-4fce-adf8-2206d2c3641b,"9490 Broadway, San Antonio, MA 89685",+1-402-884-6787,Joshua Jackson,72,awaiting_delivery,,2025-11-13 06:10:13.077718,2025-11-13 06:10:13.077718
81ce4f07-04c9-4435-b993-c6ca2c5aa949,4f95aa37-0be2-4fce-adf8-2206d2c3641b,"5425 Birch Blvd, Atlanta, NY 42194",+1-851-747-8256,Joshua Jackson,277,completed,,2026-04-01 05:28:04.077718,2026-04-01 05:28:04.077718
cd496882-ea54-48b8-b97b-ce9f70cc1f72,17e406e2-9d18-42b0-8136-f0b49fa60507,"9232 Maple Dr, Boston, MA 56776",+1-745-321-9279,Joshua Nguyen,681,cancelled,,2025-11-29 19:49:46.077718,2025-11-29 19:49:46.077718
6357237c-ca6f-494d-aae4-ab1e27194bc9,17e406e2-9d18-42b0-8136-f0b49fa60507,"31 Lake Dr, Atlanta, CO 11392",+1-418-497-3514,Joshua Nguyen,347,awaiting_delivery,,2026-01-11 06:30:45.077718,2026-01-11 06:30:45.077718
29e457d9-48ab-47e9-b865-f19f2be67465,17e406e2-9d18-42b0-8136-f0b49fa60507,"9232 Maple Dr, Boston, MA 56776",+1-745-321-9279,Joshua Nguyen,137,completed,,2026-04-08 10:57:30.077718,2026-04-08 10:57:30.077718
578faab5-940a-46fd-9974-25f33f5eb1f3,17e406e2-9d18-42b0-8136-f0b49fa60507,"5911 Broadway, Denver, TX 80375",+1-520-526-7531,Joshua Nguyen,291,shipping,,2025-12-28 17:00:45.077718,2025-12-28 17:00:45.077718
dc788ebf-7957-417b-b741-275c6d1d2f33,17e406e2-9d18-42b0-8136-f0b49fa60507,"5911 Broadway, Denver, TX 80375",+1-520-526-7531,Joshua Nguyen,1476,awaiting_delivery,,2025-12-14 21:54:00.077718,2025-12-14 21:54:00.077718
8afa360b-3e39-4b45-8152-15d1906f0702,aeef4100-03c8-4617-ba99-857ac226bede,"9704 Broadway, Los Angeles, CA 25638",+1-793-221-9611,Joshua Thomas,112,shipping,,2026-04-14 01:40:43.077718,2026-04-14 01:40:43.077718
638b1505-0ad3-408a-b4db-6bca180f07f2,5fef2988-2676-483f-950c-504959849cb1,"6370 Spring St, Los Angeles, IL 77641",+1-468-354-6242,Joshua Walker,44,awaiting_delivery,,2026-03-21 01:40:00.077718,2026-03-21 01:40:00.077718
9e742d6e-5dae-409c-8cad-15685662ec89,5fef2988-2676-483f-950c-504959849cb1,"6370 Spring St, Los Angeles, IL 77641",+1-468-354-6242,Joshua Walker,80,completed,,2025-11-15 07:04:07.077718,2025-11-15 07:04:07.077718
ca09a039-0f3a-4a32-954d-ef2554b2ea1c,5fef2988-2676-483f-950c-504959849cb1,"5806 Hill St, Atlanta, AZ 11498",+1-767-536-4392,Joshua Walker,20,completed,,2026-01-17 01:58:42.077718,2026-01-17 01:58:42.077718
101a1246-372a-416e-81e3-7eee1a522e29,5fef2988-2676-483f-950c-504959849cb1,"6370 Spring St, Los Angeles, IL 77641",+1-468-354-6242,Joshua Walker,447,completed,,2025-12-16 18:22:45.077718,2025-12-16 18:22:45.077718
a221e872-57a0-4909-8a83-c8b92645ae33,5fef2988-2676-483f-950c-504959849cb1,"6370 Spring St, Los Angeles, IL 77641",+1-468-354-6242,Joshua Walker,192,completed,,2026-03-14 15:48:14.077718,2026-03-14 15:48:14.077718
c0dca210-1989-4528-b1d1-3744e3f7cfcf,5fef2988-2676-483f-950c-504959849cb1,"9010 Elm St, Denver, TX 40652",+1-450-107-4574,Joshua Walker,124,completed,,2026-04-06 12:29:29.077718,2026-04-06 12:29:29.077718
8a219ef4-3c9d-419c-8f53-1976ba18e087,5fef2988-2676-483f-950c-504959849cb1,"5806 Hill St, Atlanta, AZ 11498",+1-767-536-4392,Joshua Walker,24,returning,,2025-11-17 20:03:08.077718,2025-11-17 20:03:08.077718
ab03c001-b09d-40dc-9e4d-439f09f08798,c9b2a90c-c17a-4313-8652-cb6568ad639a,"5693 Garden Ln, Miami, MA 37818",+1-911-715-4720,Karen Ramirez,1087,awaiting_delivery,,2026-01-08 03:56:20.077718,2026-01-08 03:56:20.077718
f59c613b-f362-465a-a089-fb7df41271aa,c9b2a90c-c17a-4313-8652-cb6568ad639a,"5693 Garden Ln, Miami, MA 37818",+1-911-715-4720,Karen Ramirez,389,completed,,2026-01-29 01:41:17.077718,2026-01-29 01:41:17.077718
09e1ffd0-5369-4e17-b1ce-9c2512d7cf8d,c9b2a90c-c17a-4313-8652-cb6568ad639a,"5693 Garden Ln, Miami, MA 37818",+1-911-715-4720,Karen Ramirez,48,awaiting_delivery,,2026-01-13 02:14:56.077718,2026-01-13 02:14:56.077718
e7e69250-c45f-45b8-8ec3-1cf9efc684e7,c9b2a90c-c17a-4313-8652-cb6568ad639a,"5693 Garden Ln, Miami, MA 37818",+1-911-715-4720,Karen Ramirez,294,shipping,,2025-11-09 10:34:24.077718,2025-11-09 10:34:24.077718
d63d176a-bfbf-41e8-af42-ee6aa8432bb3,c9b2a90c-c17a-4313-8652-cb6568ad639a,"5693 Garden Ln, Miami, MA 37818",+1-911-715-4720,Karen Ramirez,611,cancelled,,2026-04-11 15:23:45.077718,2026-04-11 15:23:45.077718
3b8021a4-7fa4-4bc2-b166-ef6ede3bf4d3,c9b2a90c-c17a-4313-8652-cb6568ad639a,"5693 Garden Ln, Miami, MA 37818",+1-911-715-4720,Karen Ramirez,252,shipping,,2026-03-20 15:29:49.077718,2026-03-20 15:29:49.077718
2765796a-4266-4f65-9b27-7e5ecb73e35c,c9b2a90c-c17a-4313-8652-cb6568ad639a,"5693 Garden Ln, Miami, MA 37818",+1-911-715-4720,Karen Ramirez,114,returning,,2026-04-19 03:17:56.077718,2026-04-19 03:17:56.077718
d20d7b2c-1c67-43f5-8038-c7c7ed2cb3b7,653ae9a3-932d-474d-aa15-46b74327dcb4,"7824 Walnut St, Seattle, GA 14767",+1-903-967-2122,Kenneth Nelson,823,shipping,,2025-12-26 07:42:28.077718,2025-12-26 07:42:28.077718
f558be6e-3f5b-4f75-8be4-0e4703ef2786,653ae9a3-932d-474d-aa15-46b74327dcb4,"7824 Walnut St, Seattle, GA 14767",+1-903-967-2122,Kenneth Nelson,5715,cancelled,,2026-01-22 13:55:11.077718,2026-01-22 13:55:11.077718
2840f990-1436-4448-829f-451c84660639,653ae9a3-932d-474d-aa15-46b74327dcb4,"7824 Walnut St, Seattle, GA 14767",+1-903-967-2122,Kenneth Nelson,118,cancelled,,2026-01-23 07:19:05.077718,2026-01-23 07:19:05.077718
c69757b9-f255-4eee-9b14-7a756ad45f3a,653ae9a3-932d-474d-aa15-46b74327dcb4,"1915 Walnut St, Seattle, TX 87273",+1-400-382-8514,Kenneth Nelson,693,cancelled,,2026-02-26 13:47:41.077718,2026-02-26 13:47:41.077718
398da668-8df5-4941-926a-f4115fb1b3e7,932ac5f2-bd95-4650-8e6e-188268a38d42,"6935 Sunset Blvd, San Antonio, FL 24799",+1-209-980-5361,Kevin Hall,28,awaiting_delivery,,2026-01-31 17:13:22.077718,2026-01-31 17:13:22.077718
e7e0d361-2e69-492d-996d-66153539d900,932ac5f2-bd95-4650-8e6e-188268a38d42,"9111 Maple Dr, New York, FL 87701",+1-337-268-1950,Kevin Hall,344,awaiting_delivery,,2026-04-07 20:21:22.077718,2026-04-07 20:21:22.077718
33724e4c-e0ca-42ba-bcdd-c63c3086d44a,932ac5f2-bd95-4650-8e6e-188268a38d42,"3647 River Rd, Houston, TX 86096",+1-642-212-7407,Kevin Hall,6,completed,,2025-12-30 09:19:19.077718,2025-12-30 09:19:19.077718
f2f99560-45d8-4344-9ee2-2228667adc11,932ac5f2-bd95-4650-8e6e-188268a38d42,"9111 Maple Dr, New York, FL 87701",+1-337-268-1950,Kevin Hall,416,awaiting_delivery,,2026-02-04 23:02:32.077718,2026-02-04 23:02:32.077718
1301faa7-95db-46f0-89bc-859f7f0709a8,932ac5f2-bd95-4650-8e6e-188268a38d42,"3647 River Rd, Houston, TX 86096",+1-642-212-7407,Kevin Hall,1623,shipping,,2025-10-30 10:47:15.077718,2025-10-30 10:47:15.077718
b8af7754-c83d-4089-8f22-78e141fc8637,932ac5f2-bd95-4650-8e6e-188268a38d42,"1933 Lake Dr, Seattle, FL 29158",+1-495-240-5113,Kevin Hall,433,awaiting_delivery,,2025-12-26 18:34:42.077718,2025-12-26 18:34:42.077718
b939ea71-d668-4391-aa8b-ce91d1cd2f82,932ac5f2-bd95-4650-8e6e-188268a38d42,"6935 Sunset Blvd, San Antonio, FL 24799",+1-209-980-5361,Kevin Hall,571,shipping,,2025-11-16 19:06:48.077718,2025-11-16 19:06:48.077718
45c3a755-0870-4f08-9f22-6271a44aba37,932ac5f2-bd95-4650-8e6e-188268a38d42,"9111 Maple Dr, New York, FL 87701",+1-337-268-1950,Kevin Hall,309,completed,,2025-12-05 19:21:29.077718,2025-12-05 19:21:29.077718
9012370e-c93c-4b4b-8bdd-1e342081c288,932ac5f2-bd95-4650-8e6e-188268a38d42,"9111 Maple Dr, New York, FL 87701",+1-337-268-1950,Kevin Hall,168,completed,,2026-02-24 13:20:11.077718,2026-02-24 13:20:11.077718
a31b371e-44ab-4737-bd01-ccd453b53080,932ac5f2-bd95-4650-8e6e-188268a38d42,"1933 Lake Dr, Seattle, FL 29158",+1-495-240-5113,Kevin Hall,63,cancelled,,2026-01-13 17:57:32.077718,2026-01-13 17:57:32.077718
435a21c1-8ca4-4839-8ef0-03d6cf85d93f,705af3e7-287a-4947-8cf1-2ae37cfa33af,"7101 Valley Rd, Chicago, GA 72824",+1-604-732-8073,Kevin Rodriguez,48,cancelled,,2025-11-11 17:17:54.077718,2025-11-11 17:17:54.077718
52016e66-dcaf-40ca-8d57-77e8e6bd6bc1,705af3e7-287a-4947-8cf1-2ae37cfa33af,"5353 Pine Rd, Houston, TX 77796",+1-742-837-2807,Kevin Rodriguez,440,shipping,,2026-03-30 12:21:16.077718,2026-03-30 12:21:16.077718
5e60091e-3560-4e22-abd6-a66c83cd5644,705af3e7-287a-4947-8cf1-2ae37cfa33af,"2124 Sunset Blvd, Seattle, FL 32683",+1-308-824-9403,Kevin Rodriguez,133,completed,,2025-11-07 21:14:42.077718,2025-11-07 21:14:42.077718
98503bdb-d0a6-49c1-95b5-3f12624c6488,705af3e7-287a-4947-8cf1-2ae37cfa33af,"7101 Valley Rd, Chicago, GA 72824",+1-604-732-8073,Kevin Rodriguez,421,completed,,2025-12-11 18:19:37.077718,2025-12-11 18:19:37.077718
0430a70d-ae7e-4de2-ac6e-49c977fa7f7f,705af3e7-287a-4947-8cf1-2ae37cfa33af,"1772 Oak Ave, San Antonio, CA 92827",+1-399-483-1655,Kevin Rodriguez,130,shipping,,2026-02-16 02:04:51.077718,2026-02-16 02:04:51.077718
de1e478a-f89c-4240-82e3-1e2c4405e8e6,705af3e7-287a-4947-8cf1-2ae37cfa33af,"2124 Sunset Blvd, Seattle, FL 32683",+1-308-824-9403,Kevin Rodriguez,48,completed,,2025-10-28 11:00:34.077718,2025-10-28 11:00:34.077718
bf988e75-081f-4b15-a8da-47a398c1c7c6,705af3e7-287a-4947-8cf1-2ae37cfa33af,"5353 Pine Rd, Houston, TX 77796",+1-742-837-2807,Kevin Rodriguez,62,completed,,2026-03-24 11:05:31.077718,2026-03-24 11:05:31.077718
aa1cb592-032b-45f9-a687-e33f3575a270,705af3e7-287a-4947-8cf1-2ae37cfa33af,"1772 Oak Ave, San Antonio, CA 92827",+1-399-483-1655,Kevin Rodriguez,468,shipping,,2025-12-11 21:58:40.077718,2025-12-11 21:58:40.077718
dc46e3de-0986-473c-9f02-2574bf698c0c,09b7f114-6fc2-4ade-8aa9-f49ef6422438,"9410 Hill St, Houston, GA 28270",+1-528-527-3572,Linda Brown,207,cancelled,,2026-01-15 04:08:24.077718,2026-01-15 04:08:24.077718
464d0d17-9075-4bbf-b4b9-d72491dfef67,09b7f114-6fc2-4ade-8aa9-f49ef6422438,"1261 Lake Dr, Miami, FL 33115",+1-382-310-2519,Linda Brown,408,cancelled,,2026-02-01 17:24:09.077718,2026-02-01 17:24:09.077718
a1a9e0c4-c317-4156-9697-a5ea5b06a6de,09b7f114-6fc2-4ade-8aa9-f49ef6422438,"288 Walnut St, Houston, WA 84331",+1-769-351-5535,Linda Brown,838,shipping,,2025-11-16 15:35:08.077718,2025-11-16 15:35:08.077718
aee39274-aa61-4e24-8691-5be2962fb672,21cd638d-70cb-4bd1-b1de-17116a1dab35,"6372 Broadway, Los Angeles, AZ 74549",+1-966-930-4008,Linda Hernandez,83,shipping,,2026-01-13 02:14:32.077718,2026-01-13 02:14:32.077718
917bf5cc-691a-4519-8704-408cc8a02249,21cd638d-70cb-4bd1-b1de-17116a1dab35,"557 Main St, Seattle, TX 30731",+1-618-718-2412,Linda Hernandez,318,completed,,2026-03-18 13:14:25.077718,2026-03-18 13:14:25.077718
90c35845-21e2-48f9-a95f-13a10b9ce33e,21cd638d-70cb-4bd1-b1de-17116a1dab35,"6372 Broadway, Los Angeles, AZ 74549",+1-966-930-4008,Linda Hernandez,162,completed,,2026-04-02 23:27:32.077718,2026-04-02 23:27:32.077718
38f6dd2b-7d9d-4aa6-a341-de3e0f94e054,21cd638d-70cb-4bd1-b1de-17116a1dab35,"6372 Broadway, Los Angeles, AZ 74549",+1-966-930-4008,Linda Hernandez,208,completed,,2026-01-12 01:38:06.077718,2026-01-12 01:38:06.077718
8deb564c-d16a-4578-bcef-cc4d2d6544dd,21cd638d-70cb-4bd1-b1de-17116a1dab35,"6372 Broadway, Los Angeles, AZ 74549",+1-966-930-4008,Linda Hernandez,215,awaiting_delivery,,2026-03-24 11:17:38.077718,2026-03-24 11:17:38.077718
6d704ffc-1f79-44ba-bd12-eb31d72efa07,de36906c-cb37-47ce-9dcf-db5b26648e65,"1087 Main St, Los Angeles, FL 45508",+1-258-368-8200,Linda King,40,completed,,2025-12-08 21:13:00.077718,2025-12-08 21:13:00.077718
2d2c9abe-7798-4fa7-b12d-484a174f0da1,de36906c-cb37-47ce-9dcf-db5b26648e65,"4867 Sunset Blvd, Dallas, TX 94996",+1-244-479-3747,Linda King,146,completed,,2026-03-14 16:42:47.077718,2026-03-14 16:42:47.077718
57154477-6706-4d6a-a5f7-d830d9b78e59,de36906c-cb37-47ce-9dcf-db5b26648e65,"4867 Sunset Blvd, Dallas, TX 94996",+1-244-479-3747,Linda King,409,completed,,2025-12-23 01:22:34.077718,2025-12-23 01:22:34.077718
2eea4b06-e831-41ea-a8ff-1be53867cfae,de36906c-cb37-47ce-9dcf-db5b26648e65,"1087 Main St, Los Angeles, FL 45508",+1-258-368-8200,Linda King,695,completed,,2026-01-07 03:59:35.077718,2026-01-07 03:59:35.077718
e90bb3b1-d304-4df3-8295-c35d8a138e83,de36906c-cb37-47ce-9dcf-db5b26648e65,"1087 Main St, Los Angeles, FL 45508",+1-258-368-8200,Linda King,517,completed,,2026-01-12 05:16:45.077718,2026-01-12 05:16:45.077718
fb7ff782-25c4-48ef-97aa-ecd5f7cc85fe,de36906c-cb37-47ce-9dcf-db5b26648e65,"4867 Sunset Blvd, Dallas, TX 94996",+1-244-479-3747,Linda King,76,completed,,2025-10-24 03:47:24.077718,2025-10-24 03:47:24.077718
6c66768b-1c2f-429e-ad0b-85812577a6ea,de36906c-cb37-47ce-9dcf-db5b26648e65,"8512 Elm St, San Antonio, GA 38156",+1-727-134-7414,Linda King,155,returning,,2026-02-17 16:52:14.077718,2026-02-17 16:52:14.077718
cf38a2e0-d217-4795-b776-5a1ed77a5f36,e6568c77-9455-4856-a6d4-505fd1193282,"2601 Maple Dr, Chicago, MA 95814",+1-914-310-1476,Linda Scott,276,shipping,,2026-01-24 03:25:35.077718,2026-01-24 03:25:35.077718
22f86ea8-b68b-4de7-87cb-6344fa7a373e,e6568c77-9455-4856-a6d4-505fd1193282,"2601 Maple Dr, Chicago, MA 95814",+1-914-310-1476,Linda Scott,416,shipping,,2026-02-23 15:43:27.077718,2026-02-23 15:43:27.077718
8155f766-7591-44b7-82a7-c043959de90d,e6568c77-9455-4856-a6d4-505fd1193282,"2601 Maple Dr, Chicago, MA 95814",+1-914-310-1476,Linda Scott,6450,cancelled,,2025-12-18 11:27:32.077718,2025-12-18 11:27:32.077718
3ce2950e-185e-47d3-bf52-7e6244de4b9e,e6568c77-9455-4856-a6d4-505fd1193282,"2601 Maple Dr, Chicago, MA 95814",+1-914-310-1476,Linda Scott,32,completed,,2026-01-04 13:31:23.077718,2026-01-04 13:31:23.077718
7d30e2fb-c5b5-49e1-a12a-53bb5758db62,e6568c77-9455-4856-a6d4-505fd1193282,"2601 Maple Dr, Chicago, MA 95814",+1-914-310-1476,Linda Scott,1207,completed,,2026-01-06 16:25:31.077718,2026-01-06 16:25:31.077718
7d2fb7fe-d954-4ad1-a6c0-b86e1bb81ab9,e6568c77-9455-4856-a6d4-505fd1193282,"7963 Garden Ln, Dallas, AZ 77400",+1-309-866-7551,Linda Scott,1262,completed,,2025-11-15 05:39:29.077718,2025-11-15 05:39:29.077718
0c6019eb-bd8b-4d72-876f-40de05ca92e9,e6568c77-9455-4856-a6d4-505fd1193282,"2601 Maple Dr, Chicago, MA 95814",+1-914-310-1476,Linda Scott,156,cancelled,,2025-12-11 12:49:26.077718,2025-12-11 12:49:26.077718
aabd4618-a5e0-4774-aca4-adcb9ea8aa42,e6568c77-9455-4856-a6d4-505fd1193282,"7963 Garden Ln, Dallas, AZ 77400",+1-309-866-7551,Linda Scott,54,shipping,,2025-11-27 16:26:56.077718,2025-11-27 16:26:56.077718
973d7615-a18d-416a-b3bd-b2227731a176,e6568c77-9455-4856-a6d4-505fd1193282,"7963 Garden Ln, Dallas, AZ 77400",+1-309-866-7551,Linda Scott,464,cancelled,,2025-11-18 16:57:00.077718,2025-11-18 16:57:00.077718
d9c62027-adb2-4af6-842d-72ef200a6404,ff7ed2f2-adb6-47d9-8f03-fab8f283c15c,"9856 Oak Ave, Dallas, CO 53327",+1-570-701-5353,Linda Thompson,405,returning,,2026-03-20 20:08:13.077718,2026-03-20 20:08:13.077718
f6b84a05-e14c-4b52-9df1-da3539670c75,f20dd64a-e84e-4499-a2ba-c56c116e4d8f,"2203 Forest Ave, Atlanta, FL 66744",+1-502-354-8133,Lisa Green,403,completed,,2026-04-06 09:27:22.077718,2026-04-06 09:27:22.077718
e35b5dec-6aa8-47f4-8ec8-5895a4600c39,f20dd64a-e84e-4499-a2ba-c56c116e4d8f,"2235 Broadway, Chicago, CO 13341",+1-933-851-5926,Lisa Green,121,completed,,2026-01-06 04:15:49.077718,2026-01-06 04:15:49.077718
99eb1bb4-fbdd-4948-be31-f6e5a51d3e7d,f20dd64a-e84e-4499-a2ba-c56c116e4d8f,"2592 Pine Rd, Dallas, IL 95600",+1-478-337-6733,Lisa Green,287,cancelled,,2025-12-31 23:35:47.077718,2025-12-31 23:35:47.077718
38293bf4-346f-4219-ace4-7d1fd7cf05d5,f20dd64a-e84e-4499-a2ba-c56c116e4d8f,"2203 Forest Ave, Atlanta, FL 66744",+1-502-354-8133,Lisa Green,392,completed,,2026-01-24 01:43:22.077718,2026-01-24 01:43:22.077718
3e30784d-027c-4895-9d7a-d94337412d2f,d3347443-33eb-41c0-b2ed-9695622ca2b1,"9360 Maple Dr, Boston, IL 20959",+1-729-121-4913,Lisa Smith,779,completed,,2025-11-07 22:07:14.077718,2025-11-07 22:07:14.077718
a380cf09-b1f5-4060-9723-d83070ee854b,d3347443-33eb-41c0-b2ed-9695622ca2b1,"3486 Cherry Ct, San Antonio, CA 83873",+1-906-304-6621,Lisa Smith,9,shipping,,2026-02-04 19:28:15.077718,2026-02-04 19:28:15.077718
c526bfed-52e4-4a89-bb7d-801648bf4144,d3347443-33eb-41c0-b2ed-9695622ca2b1,"3486 Cherry Ct, San Antonio, CA 83873",+1-906-304-6621,Lisa Smith,310,completed,,2025-10-23 13:00:49.077718,2025-10-23 13:00:49.077718
233db2bf-80a2-4fa6-820f-2f25f3141b76,8952c481-1518-4ad9-bac0-864b5641700a,"4367 Forest Ave, Miami, IL 83347",+1-262-202-8098,Margaret Garcia,1399,shipping,,2025-11-12 13:12:23.077718,2025-11-12 13:12:23.077718
1e27e724-3051-494d-8aeb-dcaffa3da388,8952c481-1518-4ad9-bac0-864b5641700a,"4367 Forest Ave, Miami, IL 83347",+1-262-202-8098,Margaret Garcia,281,completed,,2025-12-01 15:09:04.077718,2025-12-01 15:09:04.077718
1bafeebc-a407-4e79-9016-0eae162fc65d,8952c481-1518-4ad9-bac0-864b5641700a,"4367 Forest Ave, Miami, IL 83347",+1-262-202-8098,Margaret Garcia,87,awaiting_delivery,,2026-02-06 01:43:15.077718,2026-02-06 01:43:15.077718
